V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
414.87207,5.87,4.706527,40861.0,1.245986,2.02,0.26717174,0.09,2016-03-13 23:00:00
413.75833,5.54,4.829275,39202.0,1.2878926,1.9,0.21748395,0.08,2016-03-13 23:05:00
413.8702,5.56,4.887412,37108.0,1.3617139,1.91,0.20412001,0.04,2016-03-13 23:10:00
415.55103,5.72,4.832649,38051.0,1.3448282,1.98,0.22788674,0.05,2016-03-13 23:15:00
417.1962,5.7,4.6990533,40944.0,1.2652737,1.99,0.25767857,0.03,2016-03-13 23:20:00
416.5079,5.8,4.5803165,45306.0,1.1375924,2.01,0.2988531,0.06,2016-03-13 23:25:00
413.86078,5.5,4.775207,36315.0,1.3913504,1.88,0.22788674,0.12,2016-03-13 23:30:00
413.9559,5.49,4.9171233,39790.0,1.2707478,1.88,0.20139715,0.05,2016-03-13 23:35:00
413.68802,5.42,4.8894787,39944.0,1.2633001,1.86,0.20139715,0.03,2016-03-13 23:40:00
412.41608,5.32,4.8821,37157.0,1.3450989,1.81,0.18469143,0.04,2016-03-13 23:45:00
411.33978,5.37,4.9500504,37271.0,1.3301204,1.82,0.17609127,0.03,2016-03-13 23:50:00
409.72858,5.48,4.8886094,38625.0,1.2679076,1.84,0.20139715,0.04,2016-03-13 23:55:00
405.01697,5.12,4.7394304,44940.0,1.051202,1.68,0.21218762,0.04,2016-03-14 00:05:00
405.1737,4.9,4.711645,44240.0,1.0691222,1.61,0.20139715,0.02,2016-03-14 00:10:00
406.30197,4.76,4.734406,43694.0,1.0918931,1.57,0.1818436,0.02,2016-03-14 00:15:00
408.04895,4.87,4.723833,46491.0,1.0400006,1.62,0.20412001,0.02,2016-03-14 00:20:00
408.39645,4.96,4.742183,45556.0,1.064162,1.66,0.20412001,0.03,2016-03-14 00:25:00
408.52557,4.88,4.7825203,43336.0,1.1197779,1.63,0.1818436,0.01,2016-03-14 00:30:00
408.24432,4.9,4.782144,43911.0,1.1027483,1.63,0.18752073,0.04,2016-03-14 00:35:00
408.5304,4.94,4.773678,45471.0,1.0672401,1.65,0.19589968,0.09,2016-03-14 00:40:00
409.4881,5.1,4.7171493,44600.0,1.0960428,1.71,0.21484385,0.03,2016-03-14 00:45:00
409.38892,4.93,4.7093205,44424.0,1.0995556,1.65,0.20412001,0.01,2016-03-14 00:50:00
407.47665,5.29,4.7230496,46136.0,1.0434343,1.76,0.23552847,0.01,2016-03-14 00:55:00
406.45657,5.17,4.7769656,45249.0,1.0556192,1.71,0.21218762,0.03,2016-03-14 01:00:00
404.99725,5.09,4.8339734,40879.0,1.1554556,1.67,0.18469143,0.02,2016-03-14 01:05:00
404.9281,5.32,4.919207,41870.0,1.1275082,1.74,0.19312459,0.03,2016-03-14 01:10:00
405.61725,5.27,4.950414,40549.0,1.1704193,1.74,0.17897695,0.03,2016-03-14 01:15:00
405.104,5.27,4.823215,45076.0,1.0487318,1.73,0.21218762,0.02,2016-03-14 01:20:00
404.40875,4.97,4.7646613,45908.0,1.024234,1.63,0.20139715,0.05,2016-03-14 01:25:00
404.8851,5.06,4.9570456,44375.0,1.0635079,1.66,0.16731733,0.09,2016-03-14 01:30:00
405.7516,4.98,4.833694,43262.0,1.0981528,1.64,0.1818436,0.09,2016-03-14 01:35:00
405.38577,5.37,4.704774,43476.0,1.0896834,1.77,0.24054927,0.02,2016-03-14 01:40:00
403.04626,5.2,4.73618,45207.0,1.0292464,1.69,0.22010809,0.05,2016-03-14 01:45:00
401.333,5.12,4.7958937,42147.0,1.0894297,1.65,0.19865711,0.1,2016-03-14 01:50:00
401.58575,5.33,4.8853045,43214.0,1.064615,1.72,0.20139715,0.04,2016-03-14 01:55:00
401.5364,5.18,4.905028,42549.0,1.0808405,1.67,0.18469143,0.03,2016-03-14 02:00:00
400.85797,4.91,4.771677,44025.0,1.0391192,1.58,0.1903317,0.05,2016-03-14 02:05:00
398.02582,4.75,4.665169,47716.0,0.93781006,1.51,0.20412001,0.06,2016-03-14 02:10:00
398.18152,4.52,4.6604075,52130.0,0.85944873,1.43,0.19312459,0.07,2016-03-14 02:15:00
400.1305,4.32,4.7513366,51159.0,0.8891744,1.38,0.15533602,0.04,2016-03-14 02:20:00
401.753,4.67,4.7702727,45522.0,1.0119491,1.51,0.17026173,0.03,2016-03-14 02:25:00
401.11588,4.77,4.6866727,45542.0,1.0065193,1.53,0.19589968,0.01,2016-03-14 02:30:00
399.73065,4.44,4.6628423,47556.0,0.95356864,1.42,0.17318627,0.09,2016-03-14 02:35:00
399.3972,4.52,4.68472,49150.0,0.9202493,1.44,0.1818436,0.05,2016-03-14 02:40:00
399.3532,4.35,4.7302747,54675.0,0.826973,1.39,0.16731733,0.04,2016-03-14 02:45:00
399.33896,4.67,4.705635,47461.0,0.9525659,1.49,0.18752073,0.03,2016-03-14 02:50:00
399.9554,4.72,4.741192,49753.0,0.91305715,1.51,0.1903317,0.03,2016-03-14 02:55:00
400.3592,4.67,4.7953415,49394.0,0.9225869,1.5,0.17318627,0.07,2016-03-14 03:00:00
402.93945,5.24,4.8317904,49153.0,0.9458377,1.7,0.22010809,0.03,2016-03-14 03:05:00
403.21838,5.23,4.8070884,48886.0,0.9530545,1.7,0.22271647,0.02,2016-03-14 03:10:00
401.1478,4.92,4.750263,51738.0,0.8862009,1.58,0.21218762,0.04,2016-03-14 03:15:00
396.18115,4.36,4.6437273,51678.0,0.85347927,1.37,0.17609127,0.13,2016-03-14 03:20:00
393.51593,4.17,4.530298,36502.0,1.1831949,1.29,0.1398791,0.02,2016-03-14 03:25:00
389.9532,4.34,4.6446314,33040.0,1.2706825,1.32,0.13033378,0.03,2016-03-14 03:30:00
390.92673,4.3,4.6867795,33296.0,1.2707382,1.31,0.117271274,0.01,2016-03-14 03:35:00
392.00613,4.14,4.7295666,34964.0,1.2205477,1.27,0.09342169,0.03,2016-03-14 03:40:00
395.14276,4.28,4.7951956,33887.0,1.2909739,1.34,0.096910015,0.02,2016-03-14 03:45:00
392.79535,4.52,4.797802,32015.0,1.3413483,1.39,0.117271274,0.02,2016-03-14 03:50:00
391.10934,4.51,4.8052053,33257.0,1.2740792,1.38,0.117271274,0.01,2016-03-14 03:55:00
391.8465,4.54,4.810686,35855.0,1.1887089,1.39,0.12710482,0.05,2016-03-14 04:00:00
392.78574,4.6,4.866919,34566.0,1.2422608,1.42,0.117271274,0.07,2016-03-14 04:05:00
394.00952,4.75,4.9299493,36884.0,1.1755188,1.48,0.12710482,0.02,2016-03-14 04:10:00
395.1444,4.58,4.9268856,36529.0,1.1976181,1.43,0.1105897,0.01,2016-03-14 04:15:00
399.1637,4.46,5.0647902,35387.0,1.2758353,1.42,0.07188199,0.03,2016-03-14 04:20:00
395.42728,4.58,5.0233254,36412.0,1.2041458,1.43,0.096910015,0.05,2016-03-14 04:25:00
393.4419,4.76,4.9507375,36185.0,1.1928614,1.47,0.12385166,0.05,2016-03-14 04:30:00
395.38336,4.92,4.8472366,37090.0,1.1817254,1.54,0.15533602,0.05,2016-03-14 04:35:00
392.44492,4.83,4.775018,37578.0,1.1396059,1.49,0.16435286,0.03,2016-03-14 04:40:00
390.71838,5.16,4.8253913,39737.0,1.0629976,1.57,0.17026173,0.1,2016-03-14 04:45:00
390.71457,5.37,4.8976526,39593.0,1.0668312,1.64,0.19589968,0.03,2016-03-14 04:50:00
390.53674,5.1,4.9555426,38326.0,1.1005385,1.55,0.15836251,0.04,2016-03-14 04:55:00
390.99576,5.05,4.936669,38338.0,1.1042244,1.54,0.15836251,0.07,2016-03-14 05:00:00
391.41705,4.92,4.99779,39949.0,1.0632535,1.5,0.1398791,0.06,2016-03-14 05:05:00
389.6262,5.13,4.8388634,38868.0,1.0773349,1.56,0.1818436,0.04,2016-03-14 05:10:00
389.7308,5.07,4.771635,40255.0,1.0410844,1.54,0.19312459,0.05,2016-03-14 05:15:00
388.33572,5.26,4.7317333,40290.0,1.028633,1.59,0.21218762,0.02,2016-03-14 05:20:00
388.62393,5.46,4.7214403,39862.0,1.0420811,1.65,0.23299614,0.01,2016-03-14 05:25:00
388.98352,5.44,4.777311,40567.0,1.0269237,1.65,0.22271647,0.03,2016-03-14 05:30:00
387.5603,5.48,4.8124213,42110.0,0.9780707,1.65,0.22530928,0.03,2016-03-14 05:35:00
389.91574,5.25,4.8572216,39186.0,1.0710661,1.6,0.1903317,0.07,2016-03-14 05:40:00
388.62457,5.43,4.865203,35600.0,1.1668441,1.64,0.1903317,0.02,2016-03-14 05:45:00
384.7518,5.34,4.8717656,34258.0,1.1753322,1.58,0.17318627,0.06,2016-03-14 05:50:00
390.74924,5.36,5.1800966,42145.0,1.0025086,1.64,0.1492191,0.09,2016-03-14 05:55:00
389.18005,5.31,5.1899424,39681.0,1.051505,1.61,0.1398791,0.14,2016-03-14 06:00:00
389.08517,5.6,5.0873275,39911.0,1.0446521,1.7,0.17897695,0.11,2016-03-14 06:05:00
387.44907,6.0,5.314339,39443.0,1.0432717,1.8,0.17026173,0.05,2016-03-14 06:10:00
387.76807,5.82,5.273263,39076.0,1.0557715,1.75,0.16136801,0.03,2016-03-14 06:15:00
385.46997,5.68,5.1912427,37870.0,1.0694206,1.69,0.15836251,0.05,2016-03-14 06:20:00
386.16437,5.64,5.3557167,36299.0,1.121973,1.68,0.12710482,0.02,2016-03-14 06:25:00
386.25735,5.92,5.367476,36651.0,1.1120307,1.77,0.1492191,0.03,2016-03-14 06:30:00
387.74304,5.84,5.249619,36679.0,1.1245408,1.75,0.16136801,0.06,2016-03-14 06:35:00
386.8182,5.97,5.3234386,35881.0,1.1410369,1.79,0.15533602,0.06,2016-03-14 06:40:00
387.44156,5.91,5.058557,46081.0,0.8929338,1.77,0.21748395,0.03,2016-03-14 06:45:00
397.25134,5.74,5.2268825,69545.0,0.6395578,1.82,0.24303806,0.08,2016-03-14 06:50:00
395.59476,5.37,5.178156,76681.0,0.5725433,1.68,0.23299614,0.04,2016-03-14 06:55:00
392.36237,5.55,4.8512573,63145.0,0.6777429,1.71,0.26481783,0.14,2016-03-14 07:00:00
387.52826,5.79,5.0135217,47624.0,0.8646051,1.74,0.22530928,0.11,2016-03-14 07:05:00
385.56232,5.48,5.1019216,41966.0,0.9657619,1.63,0.17026173,0.03,2016-03-14 07:10:00
387.06638,5.73,5.077332,43508.0,0.9428925,1.71,0.20139715,0.01,2016-03-14 07:15:00
387.01184,5.74,5.1173234,42374.0,0.96770144,1.72,0.18752073,0.03,2016-03-14 07:20:00
386.78857,5.99,5.1084538,40170.0,1.018964,1.79,0.2068259,0.02,2016-03-14 07:25:00
385.86752,5.99,5.1472325,41155.0,0.9872221,1.78,0.20139715,0.02,2016-03-14 07:30:00
385.34927,5.87,5.2326856,40710.0,0.9938464,1.75,0.17609127,0.04,2016-03-14 07:35:00
385.6014,5.65,5.34468,39570.0,1.024563,1.68,0.1398791,0.08,2016-03-14 07:40:00
385.70898,5.72,5.4470267,37369.0,1.0858513,1.7,0.12385166,0.01,2016-03-14 07:45:00
386.06503,5.99,5.4996,37773.0,1.0773275,1.79,0.13353892,0.03,2016-03-14 07:50:00
385.1804,5.61,5.5243917,38396.0,1.0523053,1.67,0.10380372,0.04,2016-03-14 07:55:00
386.14267,5.48,5.7607813,37412.0,1.0884042,1.63,0.053078443,0.12,2016-03-14 08:00:00
385.73685,5.49,5.6709347,37396.0,1.0853114,1.63,0.06818584,0.04,2016-03-14 08:05:00
387.6244,5.46,5.376272,43493.0,0.94745713,1.64,0.12057395,0.07,2016-03-14 08:10:00
390.93454,5.31,5.7781396,43607.0,0.97032887,1.63,0.05690485,0.23,2016-03-14 08:15:00
389.94864,5.29,6.0230722,39015.0,1.0760431,1.61,0.00432137,0.04,2016-03-14 08:20:00
389.92444,5.27,6.076479,36735.0,1.1426082,1.6,-0.008773916,0.08,2016-03-14 08:25:00
389.19003,5.2,5.9233356,37188.0,1.1220852,1.58,0.008600163,0.04,2016-03-14 08:30:00
388.31363,4.93,5.95373,45992.0,0.90094537,1.49,0.0,0.1,2016-03-14 08:35:00
390.6175,5.27,5.887894,48256.0,0.8746351,1.61,0.045322984,0.06,2016-03-14 08:40:00
390.92673,5.41,5.7863116,49086.0,0.86196667,1.65,0.064457975,0.04,2016-03-14 08:45:00
389.94733,5.73,5.8083563,52661.0,0.79720056,1.74,0.10037054,0.05,2016-03-14 08:50:00
390.79636,5.49,5.9615684,49427.0,0.85513157,1.68,0.05690485,0.05,2016-03-14 08:55:00
390.16382,5.46,6.0796466,50258.0,0.8367618,1.66,0.037426513,0.04,2016-03-14 09:00:00
388.8496,5.7,5.7385798,50148.0,0.8298353,1.72,0.09342169,0.1,2016-03-14 09:05:00
389.2136,5.62,5.862124,49429.0,0.84436196,1.7,0.07188199,0.08,2016-03-14 09:10:00
390.93704,5.72,6.2576194,56989.0,0.74249357,1.75,0.053078443,0.05,2016-03-14 09:15:00
389.3111,6.14,6.2263474,60211.0,0.6937025,1.86,0.09342169,0.03,2016-03-14 09:20:00
387.89706,6.26,6.2352304,61035.0,0.6766292,1.88,0.10380372,0.02,2016-03-14 09:25:00
387.73206,6.36,6.1575484,62592.0,0.65892446,1.91,0.12057395,0.04,2016-03-14 09:30:00
387.80847,6.23,6.186477,65713.0,0.62801445,1.87,0.11394334,0.05,2016-03-14 09:35:00
389.40765,5.89,6.282046,61274.0,0.68219435,1.79,0.07188199,0.01,2016-03-14 09:40:00
389.97964,5.86,6.3435082,58191.0,0.7216273,1.78,0.053078443,0.04,2016-03-14 09:45:00
391.3689,5.86,6.3421206,56824.0,0.74721324,1.79,0.045322984,0.05,2016-03-14 09:50:00
390.89423,5.84,6.36235,56686.0,0.74620795,1.78,0.041392695,0.07,2016-03-14 09:55:00
391.54477,5.72,6.465207,56852.0,0.74789065,1.75,0.02118928,0.02,2016-03-14 10:00:00
391.8416,5.69,6.401687,57513.0,0.7410412,1.74,0.0293838,0.03,2016-03-14 10:05:00
391.12787,5.77,6.487696,55699.0,0.7608448,1.77,0.02118928,0.05,2016-03-14 10:10:00
390.37094,5.85,6.4795527,56482.0,0.74578667,1.79,0.0293838,0.04,2016-03-14 10:15:00
390.2788,5.73,6.485445,57833.0,0.7278297,1.75,0.02118928,0.07,2016-03-14 10:20:00
389.74255,6.27,6.3336325,61042.0,0.6866222,1.9,0.08990512,0.06,2016-03-14 10:25:00
389.57474,6.05,6.261613,59072.0,0.7085699,1.84,0.07918126,0.08,2016-03-14 10:30:00
386.75983,7.03,6.0897703,55539.0,0.7368212,2.1,0.15533602,0.06,2016-03-14 10:35:00
386.7504,7.36,5.868449,54243.0,0.7543683,2.2,0.1903317,0.05,2016-03-14 10:40:00
388.12378,6.84,6.177451,59023.0,0.70096827,2.06,0.1398791,0.01,2016-03-14 10:45:00
388.68094,6.56,6.251872,61070.0,0.68050456,1.98,0.12057395,0.02,2016-03-14 10:50:00
388.4488,6.22,6.2909937,59042.0,0.702571,1.88,0.08990512,0.04,2016-03-14 10:55:00
381.4719,10.85,5.9298058,48317.0,0.81142455,3.16,0.35410845,0.04,2016-03-14 12:00:00
380.89224,11.01,6.1997905,50895.0,0.7666852,3.2,0.33041382,0.23,2016-03-14 12:05:00
382.67957,11.09,6.101811,55035.0,0.7194198,3.25,0.37106785,0.16,2016-03-14 12:10:00
381.0459,11.37,5.884165,49776.0,0.78490573,3.3,0.38201708,0.02,2016-03-14 12:15:00
382.44592,10.9,5.8978724,48048.0,0.8224707,3.19,0.36172783,0.03,2016-03-14 12:20:00
381.79318,11.07,5.87767,52811.0,0.7443239,3.23,0.37839794,0.02,2016-03-14 12:25:00
380.99292,10.86,5.935099,55523.0,0.70335835,3.15,0.365488,0.08,2016-03-14 12:30:00
376.64108,10.54,5.8860345,54256.0,0.6944969,2.99,0.36172783,0.02,2016-03-14 12:35:00
377.93393,10.41,5.8271523,56460.0,0.6745436,2.97,0.365488,0.07,2016-03-14 12:40:00
376.9273,10.04,5.5997677,52744.0,0.7160974,2.85,0.30319607,0.2,2016-03-14 12:45:00
379.2259,7.73,6.5074873,53008.0,0.72614485,2.22,0.1398791,0.06,2016-03-14 12:50:00
376.053,7.96,6.4134235,51385.0,0.7297419,2.25,0.16136801,0.02,2016-03-14 12:55:00
376.4488,8.05,6.386282,50880.0,0.739402,2.28,0.16731733,0.03,2016-03-14 13:00:00
376.6903,8.07,6.3491178,51939.0,0.7257737,2.29,0.17609127,0.02,2016-03-14 13:05:00
376.08203,7.92,6.363057,49625.0,0.75580424,2.24,0.15836251,0.01,2016-03-14 13:10:00
376.68213,7.96,6.368367,51234.0,0.73571086,2.26,0.16435286,0.03,2016-03-14 13:15:00
374.59933,8.0,6.25028,49664.0,0.7459807,2.25,0.17609127,0.06,2016-03-14 13:20:00
371.57016,9.06,5.964319,54691.0,0.66050553,2.5,0.2855573,0.19,2016-03-14 13:25:00
370.487,9.84,5.8565865,54359.0,0.65852773,2.7,0.33645976,0.08,2016-03-14 13:30:00
370.90134,10.02,5.8848705,53444.0,0.6721367,2.76,0.34044415,0.11,2016-03-14 13:35:00
372.19315,9.54,5.8768783,53919.0,0.67346543,2.64,0.30319607,0.18,2016-03-14 13:40:00
371.21878,8.91,5.9917445,48740.0,0.73897153,2.45,0.2624511,0.02,2016-03-14 13:45:00
371.62573,9.53,6.0431614,51095.0,0.7073202,2.63,0.29003462,0.03,2016-03-14 13:50:00
373.23212,9.48,6.0640907,53418.0,0.68570644,2.64,0.28330123,0.04,2016-03-14 13:55:00
369.60574,10.66,5.8265686,52057.0,0.6825692,2.92,0.37106785,0.03,2016-03-14 14:00:00
371.28366,10.39,6.0618234,55358.0,0.65098214,2.87,0.3384565,0.14,2016-03-14 14:05:00
372.87384,10.18,6.2540064,55732.0,0.6552738,2.83,0.2988531,0.02,2016-03-14 14:10:00
374.81375,10.25,6.3607783,54470.0,0.6813739,2.88,0.2764618,0.05,2016-03-14 14:15:00
375.1746,10.28,6.495583,52099.0,0.7145202,2.9,0.2624511,0.02,2016-03-14 14:20:00
375.39304,10.49,6.593641,52832.0,0.7058846,2.96,0.2552725,0.04,2016-03-14 14:25:00
375.77936,10.23,6.59242,51944.0,0.72025454,2.89,0.23552847,0.04,2016-03-14 14:30:00
376.4077,10.95,6.7730646,53368.0,0.70469195,3.1,0.25042,0.08,2016-03-14 14:35:00
376.5236,10.85,6.8036313,52294.0,0.719854,3.08,0.24303806,0.05,2016-03-14 14:40:00
377.90192,11.32,6.7961974,54751.0,0.6954154,3.24,0.25767857,0.07,2016-03-14 14:45:00
374.68185,11.02,6.7927833,55361.0,0.66967356,3.09,0.2624511,0.09,2016-03-14 14:50:00
374.3739,11.1,6.68324,55452.0,0.66686547,3.11,0.2764618,0.02,2016-03-14 14:55:00
375.16083,11.18,6.747696,53308.0,0.69823533,3.15,0.2624511,0.02,2016-03-14 15:00:00
374.70685,11.19,6.6257153,52727.0,0.70327353,3.14,0.28330123,0.03,2016-03-14 15:05:00
373.5597,11.15,6.5910544,52011.0,0.7061821,3.11,0.28330123,0.02,2016-03-14 15:10:00
377.0462,6.84,6.4920416,16074.0,2.3520553,1.94,-0.008773916,0.07,2016-03-14 15:15:00
371.21457,11.31,6.492965,56310.0,0.63960576,3.12,0.3138672,0.02,2016-03-14 15:25:00
372.7029,11.41,6.431773,57956.0,0.62922966,3.17,0.32221928,0.07,2016-03-14 15:30:00
373.18326,11.56,6.4780626,57269.0,0.6393362,3.22,0.32633585,0.04,2016-03-14 15:35:00
371.97507,11.16,6.4794135,55674.0,0.65104705,3.09,0.30535138,0.06,2016-03-14 15:40:00
371.10547,11.41,6.464426,56282.0,0.63933855,3.15,0.31806332,0.05,2016-03-14 15:45:00
370.8867,11.18,6.5265303,56380.0,0.6370568,3.08,0.30749604,0.05,2016-03-14 15:50:00
370.4349,11.46,6.3037295,57685.0,0.6202867,3.15,0.346353,0.09,2016-03-14 15:55:00
369.86478,11.57,6.12721,58516.0,0.608553,3.17,0.376577,0.04,2016-03-14 16:00:00
368.65472,12.34,5.724238,57520.0,0.61280715,3.36,0.4456042,0.09,2016-03-14 16:05:00
370.05698,12.02,5.722639,55830.0,0.6388631,3.29,0.4456042,0.01,2016-03-14 16:10:00
369.5972,11.88,5.7911143,54916.0,0.64698726,3.25,0.4265113,0.05,2016-03-14 16:15:00
368.44006,11.84,5.8557663,54805.0,0.64200014,3.21,0.40823996,0.08,2016-03-14 16:20:00
368.42368,12.21,5.8565774,54205.0,0.6490166,3.32,0.42160395,0.07,2016-03-14 16:25:00
367.64728,11.99,6.1890306,53367.0,0.6548929,3.24,0.372912,0.06,2016-03-14 16:30:00
366.89145,12.38,6.1917524,53777.0,0.6457496,3.33,0.38738984,0.07,2016-03-14 16:35:00
369.44977,12.53,6.0208054,54814.0,0.64738655,3.42,0.4265113,0.09,2016-03-14 16:40:00
369.2075,12.51,5.927166,50880.0,0.6960193,3.41,0.4265113,0.04,2016-03-14 16:45:00
367.85458,12.06,5.834869,52169.0,0.67110825,3.26,0.41830128,0.04,2016-03-14 16:50:00
369.33658,12.35,5.7926416,52793.0,0.67152876,3.37,0.43616268,0.02,2016-03-14 16:55:00
370.76538,12.93,5.715339,53219.0,0.6742086,3.55,0.47129175,0.04,2016-03-14 17:00:00
369.88257,13.06,5.5935946,53082.0,0.67095095,3.57,0.4913617,0.03,2016-03-14 17:05:00
368.31607,13.35,5.128801,54637.0,0.64329964,3.63,0.5078559,0.08,2016-03-14 17:10:00
367.68564,13.6,5.612789,51780.0,0.67518383,3.68,0.50242716,0.02,2016-03-14 17:15:00
365.4153,13.78,5.812306,53669.0,0.6389795,3.68,0.46089786,0.13,2016-03-14 17:20:00
369.2728,13.71,5.7053833,53443.0,0.6630047,3.74,0.4871384,0.13,2016-03-14 17:25:00
388.9046,24.79,8.985154,71088.0,0.58565307,7.6,0.3944517,1.43,2016-03-14 17:30:00
392.0348,26.31,8.620794,76775.0,0.55597454,8.13,0.47421628,0.87,2016-03-14 17:35:00
389.54623,23.21,9.130487,69185.0,0.60485804,7.13,0.3424227,0.55,2016-03-14 17:40:00
401.57663,28.03,9.864066,79857.0,0.57606745,9.07,0.38916612,0.57,2016-03-14 17:45:00
400.29767,29.67,11.030304,78673.0,0.57895917,9.51,0.3201463,0.2,2016-03-14 17:50:00
407.01843,30.97,10.629304,76517.0,0.6269399,10.26,0.35218254,1.06,2016-03-14 17:55:00
405.87775,38.65,14.368556,76081.0,0.6250481,12.73,0.20139715,0.67,2016-03-14 18:00:00
406.51697,42.41,14.613819,76183.0,0.6272765,14.02,0.22010809,0.31,2016-03-14 18:05:00
411.91196,42.4,15.565262,69202.0,0.7194865,14.38,0.15533602,0.63,2016-03-14 18:10:00
415.39316,42.12,16.96598,68834.0,0.74253374,14.53,0.07554698,0.08,2016-03-14 18:15:00
422.3183,46.89,15.960986,69306.0,0.7764284,16.76,0.18469143,1.23,2016-03-14 18:20:00
427.2056,54.44,13.39661,81793.0,0.68188614,19.87,0.41830128,0.8,2016-03-14 18:25:00
429.1937,63.67,10.3891535,83003.0,0.6817281,23.46,0.6757783,0.84,2016-03-14 18:30:00
430.50793,69.73,12.711105,47771.0,1.1958431,25.85,0.4313638,0.81,2016-03-14 18:35:00
432.82913,63.76,14.897363,42553.0,1.3651434,23.88,0.24551268,1.71,2016-03-14 18:45:00
432.57983,51.08,17.524216,55596.0,1.0430039,19.13,0.07188199,1.99,2016-03-14 18:50:00
435.34573,49.98,13.09532,78121.0,0.7571441,18.91,0.10720996,0.5,2016-03-14 18:55:00
444.34036,31.92,19.378265,174638.0,0.36095718,12.59,0.017033322,0.96,2016-03-14 19:00:00
448.9016,30.51,10.727413,194983.0,0.33373755,12.31,0.30103,3.34,2016-03-14 19:05:00
443.88052,37.28,12.306238,201708.0,0.31150958,14.69,0.53402615,3.59,2016-03-14 19:10:00
459.1995,36.4,21.850597,159292.0,0.43840107,15.36,-0.031517047,1.07,2016-03-14 19:15:00
462.21964,35.92,23.420158,146032.0,0.4880679,15.36,-0.13076828,0.61,2016-03-14 19:20:00
467.44485,34.49,23.124317,160483.0,0.45993546,15.08,-0.13667715,0.32,2016-03-14 19:25:00
476.58542,32.19,19.066658,196202.0,0.3995802,14.64,0.037426513,1.67,2016-03-14 19:30:00
481.8123,19.44,16.282095,245971.0,0.32973886,9.04,-0.15490197,0.79,2016-03-14 19:35:00
483.36462,16.72,15.82578,367398.0,0.22298008,7.83,0.00432137,1.75,2016-03-14 19:40:00
482.4934,14.8,21.169361,356212.0,0.2286943,6.9,-0.21467017,0.46,2016-03-14 19:45:00
493.34528,13.0,17.454836,519351.0,0.16810215,6.33,-0.09151498,0.47,2016-03-14 19:50:00
503.61533,14.33,14.115129,578812.0,0.1608243,7.27,0.28103337,1.74,2016-03-14 19:55:00
508.04507,12.3,12.902938,515417.0,0.18559667,6.35,0.096910015,0.81,2016-03-14 20:05:00
504.3917,13.28,10.65239,527027.0,0.1774757,6.76,0.24054927,1.22,2016-03-14 20:10:00
513.8075,12.26,14.444075,503366.0,0.19683081,6.47,0.18469143,0.59,2016-03-14 20:15:00
521.11475,12.57,15.2330885,477724.0,0.21671635,6.83,0.12385166,0.05,2016-03-14 20:20:00
515.66205,11.8,15.156296,490050.0,0.20445964,6.27,0.117271274,0.12,2016-03-14 20:25:00
510.37967,12.51,14.982186,543305.0,0.17860086,6.51,0.19312459,0.11,2016-03-14 20:30:00
519.1657,13.46,14.085148,613043.0,0.16692135,7.27,0.2855573,0.35,2016-03-14 20:35:00
518.0073,13.74,9.359086,512738.0,0.19819257,7.38,0.3096302,0.69,2016-03-14 20:40:00
513.2657,11.47,12.522416,521016.0,0.18953942,6.04,0.29446626,0.28,2016-03-14 20:45:00
512.7609,13.34,10.473461,541102.0,0.18194547,7.02,0.46686766,0.41,2016-03-14 20:50:00
517.5526,14.48,10.791575,519058.0,0.19524491,7.76,0.52113813,1.4,2016-03-14 20:55:00
510.33163,15.29,10.606437,551632.0,0.17585331,7.97,0.5658479,1.21,2016-03-14 21:00:00
529.57214,14.79,8.666476,495510.0,0.21967553,8.3,0.38201708,3.13,2016-03-14 21:05:00
525.1702,14.74,9.28319,609032.0,0.17414428,8.14,0.28103337,0.47,2016-03-14 21:10:00
520.38403,13.76,15.814589,609994.0,0.1689842,7.46,0.21218762,0.52,2016-03-14 21:15:00
517.15295,15.84,14.786355,663009.0,0.15248665,8.47,0.38201708,0.36,2016-03-14 21:20:00
513.5861,16.74,13.455638,707571.0,0.13983771,8.83,0.50515,0.35,2016-03-14 21:25:00
519.20044,16.96,12.057947,663487.0,0.15426269,9.14,0.51587385,0.65,2016-03-14 21:30:00
522.1068,14.45,11.692532,579656.0,0.17966756,7.89,0.32837963,1.19,2016-03-14 21:35:00
522.7623,13.56,12.080224,607554.0,0.17208837,7.41,0.35793486,0.16,2016-03-14 22:00:00
519.03186,15.03,13.130065,644804.0,0.15857199,8.1,0.38738984,0.23,2016-03-14 22:05:00
515.7636,15.5,11.1128435,640285.0,0.15658166,8.25,0.4941546,0.41,2016-03-14 22:10:00
516.235,14.27,11.404798,562160.0,0.17885016,7.6,0.45484486,0.46,2016-03-14 22:15:00
512.9367,14.45,10.782805,560579.0,0.17581135,7.61,0.51719594,0.66,2016-03-14 22:20:00
516.6313,13.68,9.559216,513685.0,0.19619586,7.28,0.59659714,0.34,2016-03-14 22:25:00
507.3886,16.22,9.634811,625063.0,0.15242529,8.35,0.7283538,0.18,2016-03-14 22:30:00
504.65536,16.32,8.976736,681970.0,0.1373767,8.31,0.8169038,0.14,2016-03-14 22:35:00
507.7725,15.26,9.014361,594380.0,0.1606716,7.86,0.7535831,0.28,2016-03-14 22:40:00
514.933,13.44,8.682828,520349.0,0.19170809,7.08,0.6344773,0.55,2016-03-14 22:45:00
