V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
341.78903,8.87,8.325533,59507.0,0.46803263,2.07,0.0,0.02,2023-10-22 19:00:00
333.9193,9.31,8.065066,53384.0,0.48522168,2.08,0.008600163,0.17,2023-10-22 19:05:00
338.0422,8.48,8.2541685,60558.0,0.44439602,1.94,-0.017728778,0.11,2023-10-22 19:10:00
335.8667,8.36,7.956752,75278.0,0.3503845,1.89,0.012837212,0.43,2023-10-22 19:25:00
341.30136,6.59,8.892969,71650.0,0.38698813,1.53,-0.18708667,0.19,2023-10-22 19:30:00
338.9313,7.79,8.698357,63685.0,0.42604524,1.79,-0.08618615,0.06,2023-10-22 19:35:00
337.8612,7.47,8.508948,66705.0,0.40277195,1.7,-0.08092192,0.11,2023-10-22 19:40:00
337.08572,6.99,8.436243,67856.0,0.3931178,1.59,-0.10237289,0.09,2023-10-22 19:45:00
333.3435,8.97,4.4689484,110406.0,0.23335947,1.99,0.45331836,0.86,2023-10-22 19:50:00
337.49716,7.23,5.335448,113033.0,0.2368944,1.65,0.40140057,0.46,2023-10-22 19:55:00
334.73956,7.61,2.637821,167095.0,0.15620856,1.71,0.8095597,0.17,2023-10-22 20:00:00
335.29144,8.98,3.2316713,111984.0,0.23428228,2.03,0.8739016,0.52,2023-10-22 20:05:00
341.5806,9.29,3.652643,109946.0,0.25283667,2.17,1.0390173,1.13,2023-10-22 20:10:00
341.82947,7.54,4.1217957,132555.0,0.21018808,1.77,0.5932861,0.41,2023-10-22 20:15:00
344.29727,7.2,6.9977136,85988.0,0.33135352,1.71,0.07918126,0.59,2023-10-22 20:20:00
340.33328,7.16,7.919659,92524.0,0.29704297,1.66,0.02118928,0.11,2023-10-22 20:25:00
339.79105,6.99,7.985806,82502.0,0.33147708,1.61,-0.022276402,0.17,2023-10-22 20:30:00
338.4145,7.46,7.743733,83664.0,0.32276845,1.7,0.037426513,0.07,2023-10-22 20:35:00
340.7321,7.83,7.1891236,96127.0,0.28695357,1.82,0.13033378,0.21,2023-10-22 20:40:00
338.59457,7.23,7.272833,80713.0,0.33512405,1.66,0.07554698,0.04,2023-10-22 20:45:00
337.56476,7.26,7.118286,106203.0,0.25228652,1.66,0.1398791,0.08,2023-10-22 20:50:00
337.13745,7.3,7.2641654,87837.0,0.30383718,1.66,0.096910015,0.25,2023-10-22 20:55:00
339.49512,8.1,6.8413815,100201.0,0.27218735,1.87,0.21218762,0.21,2023-10-22 21:00:00
342.2375,8.22,6.58414,101724.0,0.2749119,1.93,0.25042,0.05,2023-10-22 21:05:00
346.30493,7.86,6.6766005,100652.0,0.2882489,1.88,0.22788674,0.15,2023-10-22 21:10:00
342.61386,7.54,7.1038585,95174.0,0.29483882,1.78,0.12385166,0.24,2023-10-22 21:15:00
338.30887,7.37,7.5986514,78620.0,0.34314263,1.69,0.033423774,0.05,2023-10-22 21:20:00
342.75873,7.58,7.68056,86032.0,0.3265987,1.78,0.049218025,0.1,2023-10-22 21:25:00
352.33167,7.54,7.856583,78205.0,0.39145446,1.87,0.017033322,0.03,2023-10-22 21:30:00
349.135,7.78,7.5467677,82696.0,0.35983977,1.9,0.064457975,0.11,2023-10-22 21:40:00
347.79056,7.71,7.8020377,75472.0,0.3895755,1.86,0.0293838,0.03,2023-10-22 21:45:00
342.7355,7.84,7.841033,79186.0,0.3547599,1.84,0.041392695,0.05,2023-10-22 21:50:00
339.9848,7.12,7.723406,86940.0,0.31511497,1.65,0.02118928,0.12,2023-10-22 21:55:00
343.1711,7.58,7.367089,67896.0,0.41538984,1.79,0.033423774,0.13,2023-10-22 22:00:00
346.18127,6.95,6.9471793,96204.0,0.30124104,1.67,0.07554698,0.06,2023-10-22 22:05:00
343.56818,7.39,6.7199855,89494.0,0.31627837,1.75,0.096910015,0.12,2023-10-22 22:10:00
349.14972,7.5,5.8807907,99438.0,0.2992942,1.83,0.13033378,0.14,2023-10-22 22:15:00
356.07007,7.5,7.1358953,97380.0,0.32487434,1.9,0.1398791,0.02,2023-10-22 22:20:00
355.31027,7.21,7.102795,89104.0,0.3526956,1.82,0.10380372,0.02,2023-10-22 22:25:00
347.86783,6.19,7.673161,89211.0,0.32980666,1.5,-0.060480744,0.41,2023-10-22 22:30:00
347.06335,6.81,7.8312774,83797.0,0.34859347,1.64,-0.017728778,0.18,2023-10-22 22:35:00
339.60272,7.03,8.114783,104699.0,0.26075098,1.62,0.017033322,0.03,2023-10-22 22:45:00
340.91574,6.88,7.969818,100487.0,0.27496386,1.6,0.008600163,0.05,2023-10-22 22:50:00
339.21255,7.07,7.957958,102737.0,0.26478142,1.63,0.017033322,0.06,2023-10-22 22:55:00
339.76465,7.0,7.804973,98688.0,0.27704394,1.62,0.025305841,0.08,2023-10-22 23:00:00
341.42374,6.83,7.700143,97136.0,0.2857711,1.59,0.012837212,0.1,2023-10-22 23:05:00
339.33142,6.7,7.9885044,96107.0,0.28335637,1.54,-0.008773916,0.04,2023-10-22 23:10:00
338.45074,6.23,7.7827697,93206.0,0.28982154,1.42,-0.031517047,0.12,2023-10-22 23:15:00
343.12787,6.89,7.4516773,101062.0,0.2789599,1.62,0.06069783,0.03,2023-10-22 23:20:00
343.13522,6.66,7.307325,100531.0,0.28045207,1.57,0.049218025,0.05,2023-10-22 23:25:00
333.4739,6.83,7.9382744,83722.0,0.30811095,1.52,-0.022276402,0.01,2023-10-22 23:35:00
339.8128,7.26,7.481805,96039.0,0.28481105,1.68,0.07188199,0.08,2023-10-22 23:40:00
340.3557,7.01,7.3911905,76740.0,0.35821265,1.63,0.012837212,0.23,2023-10-22 23:45:00
337.60123,7.04,7.9497113,83949.0,0.3192724,1.6,-0.008773916,0.02,2023-10-22 23:50:00
335.98602,6.76,7.950535,112996.0,0.23368458,1.53,0.02118928,0.07,2023-10-22 23:55:00
339.0178,6.75,8.047242,115536.0,0.23502846,1.55,0.02118928,0.05,2023-10-23 00:00:00
333.9764,6.63,8.181669,77539.0,0.334243,1.48,-0.06550154,0.04,2023-10-23 00:10:00
333.9764,6.63,8.135785,77539.0,0.334243,1.48,-0.06550154,0.01,2023-10-23 00:15:00
334.1493,7.29,7.764863,82070.0,0.31629893,1.63,0.037426513,0.21,2023-10-23 00:20:00
336.45566,6.68,7.935906,87675.0,0.30248636,1.51,-0.031517047,0.27,2023-10-23 00:25:00
335.65878,5.72,8.449302,87406.0,0.30118576,1.29,-0.15490197,0.13,2023-10-23 00:30:00
337.9632,5.67,7.946288,105548.0,0.25478604,1.3,-0.05061,0.41,2023-10-23 00:40:00
341.48633,5.2,6.353991,144668.0,0.1919879,1.21,0.30103,0.79,2023-10-23 00:45:00
338.25668,7.21,7.2381625,95511.0,0.28232273,1.65,0.10037054,0.06,2023-10-23 00:50:00
334.77945,6.89,7.06485,91360.0,0.28580728,1.55,0.08990512,0.07,2023-10-23 00:55:00
337.67746,7.8,6.056773,116946.0,0.22934897,1.78,0.35024804,0.58,2023-10-23 01:00:00
336.55273,6.57,6.87606,100281.0,0.26469937,1.49,0.117271274,0.09,2023-10-23 01:10:00
337.299,6.47,6.8140883,112964.0,0.23660618,1.48,0.1430148,0.12,2023-10-23 01:15:00
339.16486,6.55,6.9298487,90513.0,0.3004092,1.51,0.053078443,0.16,2023-10-23 01:20:00
339.36905,5.59,7.395918,90098.0,0.30235887,1.29,-0.060480744,0.21,2023-10-23 01:25:00
341.50504,5.18,7.5360203,92909.0,0.29899406,1.21,-0.10237289,0.15,2023-10-23 01:30:00
339.1859,5.13,7.2886624,72154.0,0.37691873,1.18,-0.1426675,0.14,2023-10-23 01:35:00
338.7234,5.61,6.844246,84237.0,0.32148474,1.29,-0.05551733,0.09,2023-10-23 01:40:00
342.1397,6.26,7.080565,100753.0,0.27731454,1.47,0.05690485,0.18,2023-10-23 01:45:00
342.82892,6.66,7.0283003,102695.0,0.27378017,1.57,0.10037054,0.13,2023-10-23 01:50:00
343.76514,6.53,6.9916663,95834.0,0.29588205,1.54,0.07188199,0.16,2023-10-23 01:55:00
340.4411,5.64,6.996992,95513.0,0.28803116,1.31,0.02118928,0.04,2023-10-23 02:00:00
341.90146,6.58,6.9856205,95410.0,0.29220998,1.54,0.096910015,0.09,2023-10-23 02:05:00
341.869,6.75,6.7791224,105715.0,0.26364765,1.58,0.1492191,0.03,2023-10-23 02:10:00
337.64783,6.81,6.6218877,94317.0,0.2842978,1.56,0.1492191,0.1,2023-10-23 02:15:00
335.22177,6.42,6.905317,89498.0,0.29295507,1.44,0.08635984,0.11,2023-10-23 02:20:00
334.50302,6.0,6.9387603,73713.0,0.3533202,1.34,0.02118928,0.19,2023-10-23 02:25:00
337.92682,6.38,5.522916,99078.0,0.27133316,1.46,0.24303806,0.47,2023-10-23 02:30:00
332.91684,6.26,6.0545106,86357.0,0.29715902,1.39,0.19312459,0.16,2023-10-23 02:35:00
335.76447,5.96,6.6809807,88747.0,0.29692566,1.34,0.06818584,0.08,2023-10-23 02:45:00
335.76447,5.96,6.709203,88747.0,0.29692566,1.34,0.06818584,0.08,2023-10-23 02:50:00
339.20984,6.49,6.619758,98257.0,0.27684706,1.49,0.12710482,0.08,2023-10-23 02:55:00
341.20184,5.71,6.354872,92800.0,0.29851872,1.33,0.07188199,0.08,2023-10-23 03:00:00
340.2357,7.64,6.1730223,101532.0,0.27044752,1.77,0.25285304,0.09,2023-10-23 03:05:00
339.17505,7.2,6.155851,99192.0,0.2741499,1.66,0.23552847,0.08,2023-10-23 03:10:00
341.2834,7.48,6.1640973,79839.0,0.3472383,1.74,0.19312459,0.15,2023-10-23 03:15:00
342.8489,6.91,6.004007,88338.0,0.31833366,1.62,0.21484385,0.09,2023-10-23 03:20:00
340.7665,6.56,6.1283684,83273.0,0.33135182,1.52,0.15836251,0.14,2023-10-23 03:25:00
339.88797,7.34,5.9289546,90727.0,0.3016942,1.7,0.24797328,0.05,2023-10-23 03:35:00
342.17084,6.9,5.9976993,91079.0,0.3068565,1.62,0.23552847,0.08,2023-10-23 03:40:00
338.26144,6.91,6.1126423,93010.0,0.28992695,1.58,0.20139715,0.17,2023-10-23 03:45:00
340.62756,7.21,5.985733,90212.0,0.30547655,1.68,0.22010809,0.1,2023-10-23 03:50:00
351.02646,7.3,5.137558,110553.0,0.27373335,1.8,0.38201708,0.27,2023-10-23 03:55:00
344.8845,6.98,5.997149,89823.0,0.31889355,1.67,0.23299614,0.27,2023-10-23 04:00:00
344.80902,6.7,5.979005,77831.0,0.3677772,1.59,0.16136801,0.04,2023-10-23 04:05:00
340.96228,6.79,6.284847,82155.0,0.336462,1.58,0.16731733,0.11,2023-10-23 04:10:00
342.00653,6.27,6.137442,89059.0,0.3133477,1.47,0.16731733,0.06,2023-10-23 04:15:00
340.38562,6.8,6.0101333,96728.0,0.28426892,1.58,0.22788674,0.3,2023-10-23 04:20:00
345.79065,6.71,6.671177,85114.0,0.33929688,1.61,0.12710482,0.08,2023-10-23 04:25:00
343.68744,6.68,6.0983768,79372.0,0.35699764,1.58,0.117271274,0.09,2023-10-23 04:30:00
346.1582,6.59,6.638622,86431.0,0.33523357,1.58,0.117271274,0.12,2023-10-23 04:35:00
338.57483,5.96,6.940965,82377.0,0.32829496,1.37,0.017033322,0.1,2023-10-23 04:40:00
336.74753,5.88,7.1021547,77539.0,0.34295225,1.33,0.008600163,0.05,2023-10-23 04:45:00
336.74753,5.88,7.1407213,77539.0,0.34295225,1.33,-0.0043648016,0.03,2023-10-23 04:50:00
352.68854,6.71,6.6081767,91243.0,0.33657742,1.67,0.14612804,0.31,2023-10-23 04:55:00
349.897,6.33,6.5503664,87418.0,0.34272066,1.55,0.10037054,0.04,2023-10-23 05:00:00
349.97495,6.91,6.4718313,86481.0,0.34667423,1.7,0.1398791,0.1,2023-10-23 05:05:00
347.82254,6.68,6.421807,91391.0,0.32180917,1.62,0.117271274,0.05,2023-10-23 05:10:00
347.46848,6.78,6.1714582,89638.0,0.327064,1.65,0.13353892,0.07,2023-10-23 05:15:00
344.92056,6.35,6.1599836,79756.0,0.35926208,1.53,0.07188199,0.03,2023-10-23 05:20:00
347.3044,7.05,6.186477,91612.0,0.31954643,1.7,0.14612804,0.17,2023-10-23 05:25:00
346.46158,6.76,6.3272824,77916.0,0.3728849,1.62,0.14612804,0.04,2023-10-23 05:30:00
345.0077,6.04,6.24956,97190.0,0.2950493,1.44,0.14612804,0.03,2023-10-23 05:35:00
351.86234,7.44,5.723679,90282.0,0.33768564,1.85,0.23804612,0.1,2023-10-23 05:40:00
348.21036,6.5,5.7000175,99460.0,0.29672894,1.57,0.19312459,0.1,2023-10-23 05:45:00
336.7826,5.86,6.3117194,77169.0,0.34470832,1.33,0.08635984,0.03,2023-10-23 05:50:00
334.2513,5.29,6.6664085,69063.0,0.37622654,1.18,0.00432137,0.16,2023-10-23 05:55:00
341.47025,5.02,6.6509395,106355.0,0.26111075,1.17,0.037426513,0.03,2023-10-23 06:05:00
341.22455,5.11,6.604877,102197.0,0.2711262,1.19,0.041392695,0.05,2023-10-23 06:10:00
336.405,5.76,6.5710883,62729.0,0.42258066,1.3,0.025305841,0.02,2023-10-23 06:15:00
329.0939,4.07,6.6096444,37812.0,0.6546998,0.88,-0.19382004,0.02,2023-10-23 06:35:00
334.33304,4.97,6.3462353,82812.0,0.31400174,1.11,-0.008773916,0.06,2023-10-23 06:40:00
350.40054,6.57,6.4952984,77496.0,0.38833457,1.62,0.10380372,0.11,2023-10-23 06:45:00
342.1308,5.67,5.6490884,68612.0,0.40718833,1.34,0.0,0.18,2023-10-23 06:50:00
351.90115,7.02,7.0112696,85427.0,0.3569996,1.74,0.096910015,0.04,2023-10-23 06:55:00
358.60013,6.66,6.983273,61952.0,0.5220381,1.71,0.033423774,0.01,2023-10-23 07:00:00
350.82306,6.56,6.9069605,61952.0,0.4875951,1.61,0.033423774,0.02,2023-10-23 07:05:00
342.92264,4.23,6.8437853,36910.0,0.76238924,0.99,-0.22914802,0.07,2023-10-23 07:15:00
342.63028,6.17,6.860277,61028.0,0.45987383,1.45,0.00432137,0.09,2023-10-23 07:20:00
344.25323,6.04,7.1423106,65881.0,0.43231103,1.43,-0.045757502,0.14,2023-10-23 07:25:00
358.48303,5.42,7.5255966,52229.0,0.61859196,1.39,-0.15490197,0.04,2023-10-23 07:30:00
359.7436,5.23,7.5883136,43372.0,0.7530993,1.35,-0.20065947,0.03,2023-10-23 07:35:00
357.40408,5.55,7.227067,50211.0,0.63744384,1.42,-0.13076828,0.1,2023-10-23 07:40:00
356.60223,6.0,7.0822315,58817.0,0.5403826,1.53,-0.060480744,0.05,2023-10-23 07:45:00
352.6514,5.64,7.428324,48112.0,0.6380999,1.4,-0.16115092,0.15,2023-10-23 07:50:00
352.8696,5.86,7.4521675,47062.0,0.65359396,1.46,-0.1426675,0.05,2023-10-23 07:55:00
364.47842,4.8,7.4290514,32702.0,1.0403161,1.27,-0.26760623,0.07,2023-10-23 08:00:00
367.39398,5.35,7.570641,40320.0,0.86494946,1.44,-0.20760833,0.08,2023-10-23 08:05:00
362.13196,5.18,7.728842,38119.0,0.8747144,1.36,-0.22914802,0.03,2023-10-23 08:10:00
359.2813,5.44,7.7301483,50976.0,0.63820106,1.4,-0.18045606,0.01,2023-10-23 08:15:00
363.31064,5.04,7.791842,35431.0,0.9506432,1.33,-0.25181198,0.03,2023-10-23 08:20:00
360.97925,4.31,7.737635,40554.0,0.8140738,1.13,-0.30103,0.02,2023-10-23 08:25:00
358.9596,5.03,7.6934385,32845.0,0.98774046,1.3,-0.25181198,0.02,2023-10-23 08:30:00
358.9596,5.03,7.699896,32845.0,0.98774046,1.3,-0.25181198,0.02,2023-10-23 08:35:00
362.08743,5.34,7.625464,36347.0,0.91700757,1.4,-0.19382004,0.05,2023-10-23 08:40:00
365.20572,5.63,7.502753,41335.0,0.82816476,1.51,-0.16115092,0.03,2023-10-23 08:45:00
365.3408,5.69,7.560536,38116.0,0.89914,1.52,-0.1674911,0.02,2023-10-23 08:50:00
357.16507,5.81,7.268074,39960.0,0.79930204,1.48,-0.14874166,0.1,2023-10-23 08:55:00
361.3475,6.06,6.9371605,45192.0,0.73284876,1.58,-0.08092192,0.05,2023-10-23 09:05:00
361.29828,5.29,6.8495984,36910.0,0.8969077,1.38,-0.14874166,0.09,2023-10-23 09:10:00
349.96872,5.9,6.84697,57766.0,0.5189744,1.45,-0.036212165,0.16,2023-10-23 09:15:00
355.46152,5.53,6.987675,58305.0,0.5397178,1.4,-0.08618615,0.11,2023-10-23 09:20:00
359.5273,5.04,7.1251945,52793.0,0.6175501,1.3,-0.15490197,0.08,2023-10-23 09:25:00
356.0802,5.19,7.127145,48454.0,0.65297115,1.32,-0.14874166,0.19,2023-10-23 09:30:00
351.0725,5.47,7.062896,53850.0,0.5621987,1.35,-0.09151498,0.11,2023-10-23 09:40:00
350.20773,5.08,7.075267,44544.0,0.67445356,1.25,-0.15490197,0.14,2023-10-23 09:45:00
355.30173,5.59,7.1367006,64692.0,0.48575148,1.41,-0.05551733,0.01,2023-10-23 10:30:00
351.05157,6.23,6.914716,61565.0,0.49165562,1.54,0.00432137,0.03,2023-10-23 10:50:00
351.42822,5.98,7.009272,60289.0,0.50374025,1.48,-0.022276402,0.01,2023-10-23 10:55:00
351.61954,5.86,6.9877105,59651.0,0.5099912,1.45,-0.031517047,0.02,2023-10-23 11:00:00
350.30948,4.95,5.841421,83722.0,0.35916528,1.21,-0.026872149,0.05,2023-10-23 11:05:00
345.74634,5.28,5.1250267,96601.0,0.29883122,1.27,0.025305841,0.05,2023-10-23 11:10:00
342.54315,4.97,5.078031,69702.0,0.40232655,1.17,-0.036212165,0.06,2023-10-23 11:15:00
343.49246,5.0,6.1421003,98048.0,0.28848737,1.18,0.037426513,0.02,2023-10-23 11:20:00
340.4368,3.64,6.3441386,37307.0,0.7373854,0.85,-0.21467017,0.02,2023-10-23 11:25:00
349.41187,4.92,5.919848,74999.0,0.3977497,1.2,-0.008773916,0.09,2023-10-23 11:30:00
348.56,5.08,5.175065,78408.0,0.37757638,1.23,0.05690485,0.17,2023-10-23 11:35:00
347.44122,4.13,5.916874,70938.0,0.41318062,0.99,-0.07058106,0.06,2023-10-23 11:40:00
350.49124,4.86,5.5335345,56650.0,0.5316617,1.19,-0.0409586,0.08,2023-10-23 11:45:00
360.2105,4.61,5.4577374,103878.0,0.31571242,1.2,0.045322984,0.12,2023-10-23 11:50:00
361.51193,4.26,5.5236673,161710.0,0.20509453,1.11,0.1105897,0.03,2023-10-23 11:55:00
356.23557,5.0,5.5034533,83966.0,0.37732008,1.27,0.049218025,0.09,2023-10-23 12:00:00
350.9195,5.1,6.32951,74962.0,0.4033156,1.26,0.02118928,0.12,2023-10-23 12:10:00
349.85345,6.05,6.2014594,85532.0,0.35014203,1.48,0.13033378,0.04,2023-10-23 12:35:00
349.85345,6.05,6.2648306,85532.0,0.35014203,1.48,0.13353892,0.04,2023-10-23 12:40:00
354.2801,5.18,5.5834217,68724.0,0.45317212,1.3,0.1105897,0.68,2023-10-23 12:55:00
381.4044,4.96,3.458251,85078.0,0.4605657,1.44,0.46982205,0.95,2023-10-23 13:00:00
373.607,5.73,4.4749637,126254.0,0.29103014,1.62,0.44715804,0.63,2023-10-23 13:05:00
356.3086,4.62,3.8721828,86141.0,0.36802775,1.17,0.21218762,0.09,2023-10-23 13:10:00
379.77106,6.62,3.3917253,137655.0,0.28087607,1.91,0.70927,0.88,2023-10-23 13:15:00
336.67386,3.63,5.633711,69527.0,0.38221225,0.82,-0.031517047,0.05,2023-10-23 13:25:00
354.81442,5.4,4.5621157,99235.0,0.31531483,1.36,0.3856063,0.22,2023-10-23 13:40:00
352.7613,5.49,4.128353,98746.0,0.31120303,1.37,0.30749604,0.31,2023-10-23 13:50:00
363.40195,6.33,4.111265,134345.0,0.2509107,1.69,0.47421628,0.19,2023-10-23 13:55:00
363.1334,5.08,4.0169644,127917.0,0.26291353,1.38,0.3944517,0.34,2023-10-23 14:00:00
360.58093,4.49,4.7813387,105577.0,0.3116273,1.17,0.18752073,0.1,2023-10-23 14:05:00
355.61905,3.54,5.4861097,63869.0,0.4933799,0.91,0.07918126,1.08,2023-10-23 14:10:00
354.96143,4.57,6.354101,86324.0,0.36294228,1.17,0.02118928,0.11,2023-10-23 14:15:00
346.79453,3.07,6.217146,59060.0,0.49340856,0.74,-0.22914802,0.21,2023-10-23 14:20:00
350.27304,3.13,6.869447,63510.0,0.47331598,0.77,-0.27572417,0.09,2023-10-23 14:25:00
345.32315,3.16,7.0665264,50375.0,0.57086945,0.75,-0.32790217,0.01,2023-10-23 15:00:00
357.77573,4.48,6.671191,87020.0,0.36900032,1.15,-0.017728778,0.34,2023-10-23 15:15:00
367.3161,4.81,6.8567486,68316.0,0.5101551,1.3,-0.13076828,0.02,2023-10-23 15:25:00
362.567,4.83,7.1449633,72516.0,0.46152687,1.27,-0.119186416,0.03,2023-10-23 15:30:00
370.55023,4.94,7.2096806,78194.0,0.45803925,1.36,-0.10237289,0.01,2023-10-23 15:35:00
359.00104,4.88,7.3833666,70209.0,0.4622483,1.26,-0.13076828,0.02,2023-10-23 15:40:00
348.27792,4.63,7.386054,62340.0,0.47370052,1.12,-0.17392519,0.02,2023-10-23 15:45:00
348.27792,4.63,7.4020605,62340.0,0.47370052,1.12,-0.17392519,0.01,2023-10-23 15:50:00
349.98438,4.73,7.3672996,63119.0,0.47502732,1.16,-0.16115092,0.01,2023-10-23 15:55:00
347.83533,4.88,7.1237774,61952.0,0.47478405,1.18,-0.119186416,0.02,2023-10-23 16:10:00
344.8556,4.75,7.263353,52650.0,0.54390323,1.13,-0.1674911,0.02,2023-10-23 16:20:00
348.98865,4.83,6.9090304,55178.0,0.5385931,1.18,-0.16115092,0.14,2023-10-23 16:25:00
348.60492,5.2,7.306949,61180.0,0.48409426,1.26,-0.11350928,0.01,2023-10-23 16:30:00
348.60492,5.2,7.2877226,61180.0,0.48409426,1.26,-0.11350928,0.03,2023-10-23 16:35:00
341.38834,4.63,7.236139,55544.0,0.49959862,1.08,-0.1674911,0.03,2023-10-23 16:40:00
359.4497,5.75,6.280207,96637.0,0.33714232,1.5,0.09342169,0.22,2023-10-23 16:50:00
357.21246,5.32,6.0329514,75336.0,0.42414382,1.36,0.017033322,0.33,2023-10-23 16:55:00
373.83475,6.03,5.686774,80028.0,0.46000764,1.7,0.10380372,0.12,2023-10-23 17:00:00
370.85162,6.64,6.255158,130116.0,0.2759591,1.83,0.23044895,0.15,2023-10-23 17:05:00
373.42926,6.41,6.4450445,71824.0,0.5108227,1.79,0.06069783,0.1,2023-10-23 17:10:00
373.65036,6.08,6.5110445,70366.0,0.5223687,1.71,0.02118928,0.1,2023-10-23 17:15:00
381.84604,6.61,6.491679,67537.0,0.58227974,1.93,0.08278538,0.03,2023-10-23 17:20:00
378.87573,6.67,6.3003097,62353.0,0.615543,1.92,0.08635984,0.06,2023-10-23 17:25:00
371.71506,6.22,5.675544,76941.0,0.47006905,1.72,0.13672057,0.12,2023-10-23 17:30:00
384.48743,6.57,5.9753747,78730.0,0.5103323,1.94,0.17026173,0.09,2023-10-23 17:35:00
379.30435,5.88,6.31837,72428.0,0.53178716,1.69,0.08990512,0.01,2023-10-23 18:40:00
379.75616,6.55,6.0802464,72428.0,0.5337615,1.89,0.10037054,0.21,2023-10-23 18:50:00
395.81787,6.17,6.417492,81043.0,0.54267883,1.93,0.049218025,0.04,2023-10-23 19:00:00
376.44962,5.74,6.676863,75181.0,0.5004061,1.63,0.025305841,0.02,2023-10-23 19:10:00
373.03543,5.63,6.01341,73577.0,0.4970169,1.56,0.037426513,0.07,2023-10-23 19:15:00
370.9829,5.62,6.6442385,63860.0,0.562892,1.55,-0.017728778,0.09,2023-10-23 19:20:00
356.13092,4.62,6.4992766,51939.0,0.6094282,1.17,-0.10237289,0.03,2023-10-23 19:40:00
354.30368,5.0,6.569977,53372.0,0.58364415,1.26,-0.07058106,0.03,2023-10-23 19:45:00
355.2997,5.2,6.6381097,56291.0,0.55823624,1.31,-0.05551733,0.06,2023-10-23 19:50:00
358.5282,4.97,6.6977463,51232.0,0.63087744,1.28,-0.09151498,0.01,2023-10-23 19:55:00
356.97342,4.96,6.5965824,52945.0,0.60226244,1.26,-0.06550154,0.01,2023-10-23 20:30:00
357.0523,5.16,6.4109125,57568.0,0.5542788,1.32,-0.036212165,0.05,2023-10-23 20:35:00
359.2238,4.3,6.47689,47570.0,0.6835553,1.12,-0.14874166,0.02,2023-10-23 20:40:00
354.31207,4.86,6.625904,53947.0,0.57746595,1.22,-0.08092192,0.02,2023-10-23 20:45:00
362.55298,4.97,6.462832,56560.0,0.59165597,1.31,-0.05551733,0.02,2023-10-23 20:50:00
352.44727,4.17,6.454541,46760.0,0.65536743,1.04,-0.14874166,0.01,2023-10-23 20:55:00
350.4244,4.58,6.5109982,52470.0,0.57367563,1.12,-0.09151498,0.02,2023-10-23 21:00:00
350.9795,4.01,6.4775147,45084.0,0.6709573,0.99,-0.16115092,0.01,2023-10-23 21:05:00
349.094,3.77,6.498469,45753.0,0.65015256,0.92,-0.19382004,0.02,2023-10-23 21:10:00
349.094,3.77,6.493081,45753.0,0.65015256,0.92,-0.18708667,0.03,2023-10-23 21:15:00
351.09384,4.48,6.5755687,45421.0,0.6666548,1.1,-0.13667715,0.01,2023-10-23 21:30:00
352.77728,4.79,6.659024,51939.0,0.5917402,1.19,-0.09151498,0.02,2023-10-23 21:35:00
352.77728,4.79,6.6784654,51939.0,0.5917402,1.19,-0.09151498,0.01,2023-10-23 21:40:00
352.67874,4.91,6.587427,52682.0,0.5828875,1.22,-0.08618615,0.03,2023-10-23 21:45:00
353.8775,4.71,6.5979013,51664.0,0.6006846,1.18,-0.09151498,0.02,2023-10-23 21:50:00
355.90775,4.74,6.5001383,51939.0,0.6082402,1.2,-0.08618615,0.04,2023-10-23 21:55:00
351.62653,4.8,6.3482122,54762.0,0.5555562,1.19,-0.05551733,0.03,2023-10-23 22:05:00
350.39026,5.07,6.410593,56540.0,0.53221834,1.25,-0.026872149,0.03,2023-10-23 22:10:00
350.86963,4.97,6.5139623,52934.0,0.5708991,1.23,-0.05551733,0.03,2023-10-23 22:15:00
350.06647,4.9,6.6576576,52650.0,0.56989837,1.2,-0.08092192,0.06,2023-10-23 22:20:00
351.49924,4.29,6.7891755,45082.0,0.674085,1.06,-0.17392519,0.01,2023-10-23 22:45:00
351.75598,4.55,6.693407,46757.0,0.651416,1.13,-0.13076828,0.03,2023-10-23 22:50:00
352.78036,4.76,6.765471,51232.0,0.5999225,1.18,-0.11350928,0.01,2023-10-23 23:05:00
351.48795,4.63,6.8050056,49609.0,0.61251116,1.14,-0.13076828,0.01,2023-10-23 23:10:00
348.8614,4.6,6.8935623,50530.0,0.58746827,1.12,-0.1426675,0.02,2023-10-23 23:30:00
348.8614,4.6,6.739577,50530.0,0.58746827,1.12,-0.12493874,0.11,2023-10-23 23:35:00
351.1303,3.78,6.899406,43130.0,0.7022934,0.93,-0.24412516,0.02,2023-10-23 23:40:00
348.80115,4.17,6.7735734,45753.0,0.6484562,1.01,-0.18045606,0.04,2023-10-23 23:55:00
351.6033,4.1,6.844224,43778.0,0.6948037,1.01,-0.20065947,0.01,2023-10-24 00:05:00
350.03006,4.65,7.041406,52650.0,0.5697139,1.14,-0.14874166,0.03,2023-10-24 00:20:00
349.93106,4.52,6.96911,51004.0,0.587582,1.11,-0.16115092,0.03,2023-10-24 00:25:00
349.21857,4.1,6.9627724,44808.0,0.6646019,1.0,-0.21467017,0.04,2023-10-24 00:30:00
349.638,4.29,6.944473,47946.0,0.62343,1.05,-0.18708667,0.04,2023-10-24 00:35:00
349.13052,4.58,7.022863,51262.0,0.5804712,1.12,-0.15490197,0.02,2023-10-24 00:40:00
